order_id,order_time,delivery_time,restaurant,cuisine,total_amount,rating,location,city,ordered_qty,book_table,online_order,distance_km
ORD_2865,2023-12-09 01:30:00,,McD,Mughlai,78.0,3.0 / 5,Kengeri,Bengaluru ,3,No,,
ORD_2866,2023-10-30 08:33:00,,Toit,Japanese,118.24,3.0 / 5,Banashankari,Bengaluru ,5,,,
ORD_2867,2023-10-13 11:02:00,2023-10-13 11:18:00,Mainland China,Desserts,25.38,4.4/5,Marthahalli,Bnegaluru,4,,Yes,14.32
ORD_2868,2023-11-24 23:20:00,2023-11-25 00:21:00,Starbucks,Desserts,125.73,3.0 / 5,Basavanagudi,Bnegaluru,5,Yes,Yes,4.49
ORD_2869,2023-11-19 01:11:00,,Meghana Foods,Coffee,38.85,3.0 / 5,RR Nagar,Bengaluru ,7,Yes,,
ORD_2870,2023-11-02 14:48:00,,Leon Grill,Desserts,99.13,4.0/5,Basavanagudi,Bengaluru ,5,,No,
ORD_2871,2023-10-27 03:39:00,,McD,Indian,111.37,4.0/5,Marthahalli,Bnegaluru,1,Yes,,
ORD_2872,2023-12-21 12:38:00,2023-12-21 12:53:00,Taco Bell,Fast Food,23.08,NEW,Electronic City,bengaluru,6,Yes,Yes,6.76
ORD_2873,2023-12-19 09:14:00,,Truffles,Fast Food,14.58,3.3/5,HSR Layout,Bengaluru,2,Yes,,
ORD_2874,2023-11-06 02:09:00,,Burger King,Japanese,114.8,4.0/5,Marthahalli,bengaluru,1,,No,
ORD_2875,2023-10-01 20:10:00,,Corner House,Chinese,113.45,2.2/5,Jayanagar,Bengaluru ,1,No,No,
ORD_2876,2023-11-01 13:51:00,,Empire Restaurant,Japanese,105.96,3.0 / 5,Hebbal,bengaluru,3,Yes,,
ORD_2877,2023-10-23 03:17:00,,Empire Restaurant,North Indian,92.15,,RR Nagar,Bengaluru,2,,No,
ORD_2878,2023-12-01 22:37:00,2023-12-01 23:07:00,Vidyarthi Bhavan,South Indian,33.3,3.0 / 5,Electronic City,bengaluru,6,,Yes,13.44
ORD_2879,2023-12-12 22:14:00,2023-12-12 22:50:00,Nandhini,North Indian,22.48,4.0/5,BTM Layout,Bengaluru,2,No,Yes,13.11
ORD_2880,2023-10-27 14:04:00,2023-10-27 14:59:00,Pizza Hut,Biryani,49.69,NEW,BTM Layout,Bnegaluru,3,,Yes,11.09
ORD_2881,2023-12-01 08:07:00,,Vidyarthi Bhavan,Coffee,113.93,4.0/5,Indiranagar,Bengaluru,3,Yes,,
ORD_2882,2023-12-14 11:11:00,,Empire Restaurant,Continental,100.58,,Hebbal,Bengaluru ,4,,,
ORD_2883,2023-11-14 08:38:00,,Sushi Zen,Indian,47.81,3.0 / 5,Jayanagar,Bnegaluru,6,,,
ORD_2884,2023-12-09 03:00:00,,McD,Japanese,77.93,3.0 / 5,Jayanagar,bengaluru,5,,,
ORD_2885,2023-10-12 23:03:00,,McD,Mexican,34.77,3.0 / 5,Marthahalli,Bengaluru,7,,No,
ORD_2886,2023-11-06 02:02:00,,Taco Bell,Japanese,147.39,NEW,Whitefield,Bnegaluru,8,No,,
ORD_2887,2023-12-23 15:15:00,2023-12-23 16:10:00,Nandhini,Chinese,88.79,,Indiranagar,bengaluru,1,,Yes,1.56
ORD_2888,2023-11-08 03:09:00,,Vidyarthi Bhavan,Coffee,78.61,2.5/5,Banashankari,bengaluru,3,,,
ORD_2889,2023-12-13 01:33:00,,Starbucks,Mughlai,134.15,3.5/5,Hebbal,Bengaluru,2,,,
ORD_2890,2023-10-17 10:54:00,,McD,Continental,134.38,4.0/5,Electronic City,Bnegaluru,7,Yes,,
ORD_2891,2023-10-06 16:31:00,,McD,Fast Food,69.76,3.0 / 5,Malleshwaram,Bnegaluru,6,,,
ORD_2892,2023-12-25 03:30:00,2023-12-25 04:06:00,Burger King,Italian,13.18,NEW,RR Nagar,Bengaluru ,6,Yes,Yes,9.48
ORD_2893,2023-11-20 02:35:00,,Pizza Hut,Mughlai,66.5,4.0/5,Malleshwaram,Bnegaluru,5,No,,
ORD_2894,2023-11-28 21:40:00,,Empire Restaurant,Chinese,69.18,,Whitefield,Bnegaluru,8,,No,
ORD_2895,2023-11-25 02:48:00,,Taco Bell,Italian,122.56,,HSR Layout,Bengaluru ,1,,,
ORD_2896,2023-11-25 04:22:00,,Sushi Zen,Coffee,23.57,,JP Nagar,bengaluru,7,,,
ORD_2897,2023-11-14 10:54:00,,Vidyarthi Bhavan,Mexican,16.4,3.0 / 5,RR Nagar,Bengaluru ,6,No,,
ORD_2898,2023-10-21 07:35:00,,Sushi Zen,Italian,140.67,NEW,Banashankari,Bnegaluru,6,,,
ORD_2899,2023-12-05 21:18:00,,Starbucks,Mughlai,43.43,3.0 / 5,BTM Layout,Bnegaluru,4,Yes,,
ORD_2900,2023-11-21 04:07:00,,Empire Restaurant,Indian,6.29,3.8/5,Indiranagar,Bengaluru ,5,No,,
ORD_2901,2023-12-07 15:14:00,,Nandhini,Italian,114.82,4.0/5,Jayanagar,Bengaluru,6,,,
ORD_2902,2023-12-21 14:01:00,,Empire Restaurant,Indian,7.97,3.7/5,Malleshwaram,Bnegaluru,4,,,
ORD_2903,2023-10-11 14:11:00,,Truffles,Continental,52.51,,Kengeri,Bnegaluru,7,,,
ORD_2904,2023-12-29 12:36:00,2023-12-29 13:07:00,Nandhini,Mughlai,146.25,2.3/5,Marthahalli,bengaluru,3,Yes,Yes,6.24
ORD_2905,2023-10-29 08:16:00,2023-10-29 08:44:00,Sushi Zen,South Indian,55.07,4.0/5,Jayanagar,Bengaluru ,5,,Yes,11.81
ORD_2906,2023-10-22 16:58:00,2023-10-22 17:30:00,Starbucks,Japanese,17.68,NEW,Malleshwaram,Bnegaluru,6,No,Yes,5.97
ORD_2907,2023-11-03 06:02:00,,Sushi Zen,Fast Food,13.96,4.0/5,Whitefield,Bengaluru,5,No,,
ORD_2908,2023-12-07 14:36:00,,Truffles,Italian,64.83,NEW,Jayanagar,bengaluru,8,Yes,,
ORD_2909,2023-12-16 12:04:00,,Mainland China,Mexican,16.13,3.0/5,HSR Layout,bengaluru,6,Yes,,
ORD_2910,2023-10-18 10:34:00,2023-10-18 10:56:00,Leon Grill,North Indian,53.49,4.6/5,Koramangala,Bengaluru,1,Yes,Yes,12.42
ORD_2911,2023-12-02 09:25:00,,Toit,Mughlai,122.59,3.0 / 5,Hebbal,Bengaluru ,4,,No,
ORD_2912,2023-11-20 22:13:00,2023-11-20 23:02:00,Empire Restaurant,Indian,140.03,,Electronic City,bengaluru,2,,Yes,7.54
ORD_2913,2023-11-17 22:45:00,,Toit,Continental,98.06,,Whitefield,Bengaluru,3,,,
ORD_2914,2023-12-10 22:56:00,2023-12-10 23:32:00,Taco Bell,Italian,49.6,3.9/5,Kengeri,Bnegaluru,4,,Yes,11.86
ORD_2915,2023-10-06 03:23:00,,Corner House,Continental,31.58,,Malleshwaram,bengaluru,4,Yes,,
ORD_2916,2023-12-05 11:31:00,,Empire Restaurant,Mexican,31.73,,Malleshwaram,Bnegaluru,8,No,No,
ORD_2917,2023-11-07 04:58:00,,Vidyarthi Bhavan,Japanese,142.03,,Whitefield,Bengaluru ,1,Yes,,
ORD_2918,2023-10-13 14:17:00,,Truffles,Biryani,110.53,NEW,Banashankari,Bengaluru,2,Yes,,
ORD_2919,2023-10-29 12:53:00,,Empire Restaurant,South Indian,113.17,3.0 / 5,Marthahalli,bengaluru,3,Yes,No,
ORD_2920,2023-10-11 14:08:00,2023-10-11 15:13:00,Toit,Desserts,40.43,3.0 / 5,Malleshwaram,Bnegaluru,8,Yes,Yes,11.4
ORD_2921,2023-12-17 18:21:00,,Vidyarthi Bhavan,Chinese,142.23,,Jayanagar,bengaluru,1,No,,
ORD_2922,2023-12-02 09:09:00,,Truffles,Mughlai,136.07,3.0 / 5,Koramangala,Bengaluru,8,Yes,,
ORD_2923,2023-12-25 18:54:00,,Meghana Foods,Mexican,36.63,NEW,Jayanagar,Bnegaluru,8,No,,
ORD_2924,2023-10-13 01:16:00,,Leon Grill,Continental,97.35,3.1/5,Jayanagar,bengaluru,6,,No,
ORD_2925,2023-11-26 00:53:00,,Corner House,Fast Food,118.22,3.0 / 5,Electronic City,bengaluru,4,,,
ORD_2926,2023-10-04 00:53:00,,Corner House,Biryani,58.44,4.0/5,RR Nagar,Bengaluru,1,,,
ORD_2927,2023-12-22 21:31:00,2023-12-22 22:23:00,Vidyarthi Bhavan,Coffee,143.99,4.0/5,RR Nagar,Bengaluru,6,No,Yes,5.96
ORD_2928,2023-10-25 12:13:00,,Meghana Foods,Biryani,144.41,4.0/5,Malleshwaram,Bnegaluru,2,Yes,,
ORD_2929,2023-11-19 18:42:00,,Burger King,Japanese,115.8,2.6/5,Hebbal,bengaluru,3,Yes,No,
ORD_2930,2023-11-02 09:26:00,,Leon Grill,North Indian,29.78,3.0 / 5,HSR Layout,Bengaluru ,6,No,,
ORD_2931,2023-12-14 03:52:00,,Truffles,South Indian,47.25,3.0 / 5,Indiranagar,Bengaluru ,4,,No,
ORD_2932,2023-12-04 20:09:00,2023-12-04 20:49:00,Starbucks,Italian,120.03,3.0 / 5,HSR Layout,Bengaluru,7,No,Yes,6.83
ORD_2933,2023-12-06 18:26:00,,Meghana Foods,South Indian,21.97,3.4/5,Kengeri,Bnegaluru,7,No,No,
ORD_2934,2023-11-01 21:13:00,,Mainland China,Mughlai,24.83,4.0/5,Hebbal,Bengaluru ,4,Yes,,
ORD_2935,2023-12-04 07:39:00,,Toit,Coffee,118.33,,Marthahalli,Bengaluru ,3,No,,
ORD_2936,2023-12-07 06:42:00,2023-12-07 07:00:00,Toit,Fast Food,63.72,4.8/5,RR Nagar,Bnegaluru,3,,Yes,6.77
ORD_2937,2023-11-24 04:39:00,,Vidyarthi Bhavan,Mughlai,137.59,NEW,Malleshwaram,bengaluru,4,,,
ORD_2938,2023-11-12 01:27:00,,Toit,Indian,36.1,3.0 / 5,Koramangala,Bengaluru ,7,,No,
ORD_2939,2023-11-03 01:39:00,,Meghana Foods,South Indian,65.92,4.0/5,HSR Layout,Bengaluru,5,Yes,,
ORD_2940,2023-12-04 15:43:00,,McD,South Indian,49.89,3.0 / 5,Basavanagudi,bengaluru,1,No,No,
ORD_2941,2023-12-25 00:19:00,,Truffles,Mughlai,136.78,NEW,Jayanagar,bengaluru,8,Yes,,
ORD_2942,2023-10-05 07:34:00,,McD,Mexican,88.31,4.7/5,Banashankari,Bengaluru,3,,No,
ORD_2943,2023-10-09 22:55:00,2023-10-09 23:52:00,Meghana Foods,Chinese,21.42,,Malleshwaram,Bengaluru ,6,,Yes,3.78
ORD_2944,2023-12-27 19:16:00,2023-12-27 19:33:00,Leon Grill,Biryani,120.39,NEW,Jayanagar,bengaluru,8,Yes,Yes,13.52
ORD_2945,2023-12-18 23:46:00,,Truffles,Japanese,64.16,4.0/5,JP Nagar,bengaluru,3,,No,
ORD_2946,2023-11-30 12:27:00,2023-11-30 13:08:00,Corner House,Coffee,38.87,4.0/5,HSR Layout,Bengaluru,2,,Yes,14.84
ORD_2947,2023-12-19 15:57:00,,Truffles,Italian,46.38,3.0 / 5,Hebbal,Bnegaluru,4,,,
ORD_2948,2023-11-08 15:44:00,,McD,South Indian,102.24,4.3/5,RR Nagar,bengaluru,5,Yes,No,
ORD_2949,2023-11-04 11:56:00,,Toit,North Indian,97.13,4.0/5,Marthahalli,Bnegaluru,5,,No,
ORD_2950,2023-11-19 21:26:00,,Truffles,Indian,104.46,4.0/5,Marthahalli,Bengaluru ,6,No,,
ORD_2951,2023-10-05 14:24:00,,Truffles,Japanese,133.5,4.9/5,Whitefield,Bnegaluru,5,,,
ORD_2952,2023-10-27 23:00:00,,Vidyarthi Bhavan,Indian,33.42,4.0/5,Malleshwaram,Bnegaluru,4,,No,
ORD_2953,2023-11-17 22:51:00,,Taco Bell,Indian,66.39,NEW,Hebbal,bengaluru,8,Yes,,
ORD_2954,2023-11-15 02:10:00,,Vidyarthi Bhavan,Continental,27.92,3.0 / 5,BTM Layout,Bengaluru,8,,,
ORD_2955,2023-10-19 13:10:00,,Nandhini,North Indian,140.37,3.0 / 5,Hebbal,Bengaluru,8,Yes,No,
ORD_2956,2023-12-07 03:34:00,,Starbucks,Coffee,122.44,NEW,Jayanagar,Bengaluru ,3,No,,
ORD_2957,2023-10-04 13:04:00,2023-10-04 13:20:00,Burger King,Indian,27.81,,Banashankari,bengaluru,5,Yes,Yes,4.28
ORD_2958,2023-11-17 21:54:00,2023-11-17 22:42:00,Toit,Mughlai,136.09,NEW,Banashankari,bengaluru,4,,Yes,7.99
ORD_2959,2023-12-20 19:00:00,,Vidyarthi Bhavan,Italian,98.52,3.7/5,BTM Layout,Bengaluru ,1,Yes,,
ORD_2960,2023-12-26 04:41:00,,Taco Bell,Indian,20.7,2.9/5,Marthahalli,Bengaluru ,4,,,
ORD_2961,2023-12-13 06:15:00,,Toit,Continental,94.88,3.0 / 5,Whitefield,Bnegaluru,4,Yes,,
ORD_2962,2023-10-18 06:48:00,,Nandhini,Fast Food,22.55,3.0 / 5,Hebbal,Bengaluru,2,,,
ORD_2963,2023-10-19 04:09:00,,Pizza Hut,Continental,41.05,NEW,Malleshwaram,Bengaluru,1,,,
ORD_2964,2023-10-14 01:22:00,,Meghana Foods,Desserts,55.45,4.0/5,Koramangala,bengaluru,1,,,
ORD_2965,2023-11-15 00:11:00,,McD,Desserts,51.99,3.0 / 5,Kengeri,bengaluru,7,,No,
ORD_2966,2023-12-11 12:32:00,2023-12-11 13:02:00,Pizza Hut,Mughlai,86.42,3.9/5,Koramangala,Bengaluru,6,Yes,Yes,13.07
ORD_2967,2023-11-20 21:09:00,,Starbucks,Indian,136.44,,HSR Layout,Bnegaluru,7,,,
ORD_2968,2023-12-02 14:34:00,2023-12-02 14:56:00,Truffles,Mexican,45.01,NEW,Banashankari,bengaluru,2,Yes,Yes,14.39
ORD_2969,2023-10-27 21:10:00,,Vidyarthi Bhavan,Italian,41.15,NEW,Whitefield,bengaluru,6,,,
ORD_2970,2023-12-12 01:03:00,,Nandhini,North Indian,70.12,NEW,Jayanagar,Bengaluru,1,No,No,
ORD_2971,2023-11-16 07:55:00,,McD,Desserts,29.28,NEW,Whitefield,bengaluru,2,No,,
ORD_2972,2023-12-27 21:23:00,,Corner House,Indian,97.16,,Marthahalli,bengaluru,3,,No,
ORD_2973,2023-11-03 08:52:00,2023-11-03 09:11:00,Truffles,Desserts,32.56,NEW,Electronic City,Bengaluru,1,,Yes,12.28
ORD_2974,2023-10-08 21:16:00,2023-10-08 21:33:00,Truffles,Indian,85.02,3.0 / 5,Hebbal,Bengaluru ,8,No,Yes,5.35
ORD_2975,2023-12-18 04:34:00,,Leon Grill,Desserts,52.65,4.0/5,BTM Layout,bengaluru,3,No,,
ORD_2976,2023-10-24 20:44:00,2023-10-24 21:16:00,Truffles,Biryani,66.92,,RR Nagar,Bengaluru ,1,Yes,Yes,7.68
ORD_2977,2023-10-28 23:07:00,,Leon Grill,Continental,53.26,3.0 / 5,Banashankari,bengaluru,5,Yes,,
ORD_2978,2023-10-17 11:31:00,,Vidyarthi Bhavan,Desserts,121.97,3.0 / 5,Basavanagudi,Bnegaluru,7,,,
ORD_2979,2023-11-26 09:48:00,2023-11-26 10:12:00,Leon Grill,North Indian,106.58,4.0/5,Indiranagar,Bengaluru,2,Yes,Yes,4.87
ORD_2980,2023-12-16 13:43:00,,Toit,Italian,87.49,2.7/5,JP Nagar,bengaluru,7,,No,
ORD_2981,2023-10-24 01:50:00,,Burger King,Mexican,84.13,4.5/5,Banashankari,Bengaluru ,1,No,,
ORD_2982,2023-10-13 03:23:00,,Vidyarthi Bhavan,Coffee,134.07,4.0/5,HSR Layout,Bnegaluru,3,Yes,,
ORD_2983,2023-11-02 21:17:00,,Mainland China,Fast Food,59.32,4.0/5,Basavanagudi,Bengaluru ,7,No,,
ORD_2984,2023-12-09 15:37:00,2023-12-09 16:25:00,Sushi Zen,Chinese,80.87,3.3/5,JP Nagar,Bnegaluru,4,No,Yes,12.51
ORD_2985,2023-10-24 10:00:00,,Sushi Zen,Japanese,9.64,2.4/5,Kengeri,Bnegaluru,6,,,
ORD_2986,2023-11-03 09:05:00,,Mainland China,Italian,73.31,3.0 / 5,Hebbal,Bengaluru ,5,,,
ORD_2987,2023-10-25 12:14:00,2023-10-25 13:02:00,Starbucks,Biryani,46.36,,Hebbal,bengaluru,4,No,Yes,10.72
ORD_2988,2023-12-13 16:30:00,,Leon Grill,Mexican,48.13,4.0/5,Indiranagar,bengaluru,8,,No,
ORD_2989,2023-12-26 19:39:00,,Burger King,Chinese,109.47,,HSR Layout,Bnegaluru,3,,,
ORD_2990,2023-10-16 14:49:00,,McD,Biryani,50.51,3.0 / 5,Jayanagar,Bnegaluru,7,,,
ORD_2991,2023-11-16 03:27:00,2023-11-16 03:59:00,Empire Restaurant,Japanese,149.95,NEW,Malleshwaram,Bnegaluru,2,Yes,Yes,1.2
ORD_2992,2023-10-07 14:26:00,,Mainland China,Chinese,100.99,4.0/5,Hebbal,Bnegaluru,7,Yes,,
ORD_2993,2023-12-15 14:16:00,,Corner House,Coffee,98.18,NEW,Electronic City,Bengaluru ,5,No,,
ORD_2994,2023-12-26 07:45:00,,Nandhini,Biryani,138.94,,BTM Layout,Bengaluru,6,Yes,,
ORD_2995,2023-10-01 01:49:00,2023-10-01 02:46:00,McD,Chinese,127.39,3.7/5,Whitefield,bengaluru,4,No,Yes,7.1
ORD_2996,2023-11-26 20:23:00,,Taco Bell,Chinese,34.6,4.0/5,Marthahalli,Bengaluru ,7,No,,
ORD_2997,2023-11-11 02:09:00,,McD,Mexican,78.43,3.7/5,Hebbal,bengaluru,1,,,
ORD_2998,2023-10-29 23:29:00,2023-10-29 23:48:00,Burger King,Coffee,31.28,NEW,Kengeri,Bnegaluru,8,Yes,Yes,13.7
ORD_2999,2023-11-16 15:33:00,,Truffles,Indian,69.97,NEW,Indiranagar,Bengaluru ,8,,,
ORD_3000,2023-10-06 05:55:00,2023-10-06 06:16:00,McD,Mughlai,140.63,2.2/5,JP Nagar,bengaluru,7,,Yes,7.4
ORD_3001,2023-11-09 14:06:00,,Empire Restaurant,Chinese,75.77,3.0 / 5,Kengeri,bengaluru,4,,No,
ORD_3002,2023-10-12 13:29:00,,Truffles,Continental,59.55,NEW,Banashankari,Bengaluru ,7,Yes,,
ORD_3003,2023-11-19 09:03:00,,Truffles,Indian,77.58,NEW,HSR Layout,bengaluru,3,No,,
ORD_3004,2023-11-01 18:07:00,,Mainland China,Japanese,63.16,3.0 / 5,Basavanagudi,Bnegaluru,4,Yes,,
ORD_3005,2023-12-15 19:43:00,,Truffles,Continental,114.74,4.0/5,Indiranagar,Bengaluru ,6,,,
ORD_3006,2023-10-09 04:53:00,2023-10-09 05:21:00,Leon Grill,Coffee,35.88,4.0/5,Basavanagudi,Bnegaluru,1,,Yes,2.4
ORD_3007,2023-10-02 20:03:00,,Vidyarthi Bhavan,Japanese,42.69,,Basavanagudi,Bengaluru ,8,,No,
ORD_3008,2023-10-26 13:57:00,,Burger King,Indian,41.17,3.0 / 5,Electronic City,Bnegaluru,7,Yes,,
ORD_3009,2023-12-16 17:24:00,,Vidyarthi Bhavan,Japanese,13.73,3.0 / 5,Hebbal,Bengaluru,1,No,,
ORD_3010,2023-12-01 12:55:00,2023-12-01 13:46:00,Meghana Foods,Mughlai,103.01,2.8/5,JP Nagar,Bengaluru ,8,,Yes,8.21
ORD_3011,2023-10-09 10:47:00,,McD,Fast Food,59.91,NEW,Whitefield,Bengaluru,8,Yes,,
ORD_3012,2023-12-06 02:37:00,,Meghana Foods,Desserts,106.82,,BTM Layout,Bengaluru ,2,No,No,
ORD_3013,2023-12-24 20:50:00,,Leon Grill,Fast Food,108.92,,Jayanagar,bengaluru,6,Yes,,
ORD_3014,2023-12-06 08:03:00,,Meghana Foods,North Indian,54.06,,Whitefield,Bengaluru ,1,No,,
ORD_3015,2023-12-27 01:51:00,,Burger King,Continental,13.86,,Jayanagar,bengaluru,2,No,,
ORD_3016,2023-11-20 00:09:00,,McD,Japanese,67.21,2.7/5,Electronic City,Bnegaluru,8,,,
ORD_3017,2023-12-04 21:03:00,2023-12-04 21:52:00,Sushi Zen,South Indian,90.9,3.4/5,Banashankari,Bengaluru ,7,Yes,Yes,1.75
ORD_3018,2023-12-25 20:58:00,2023-12-25 21:36:00,Starbucks,North Indian,14.06,3.0 / 5,BTM Layout,Bnegaluru,3,,Yes,1.34
ORD_3019,2023-11-17 06:49:00,,Vidyarthi Bhavan,Coffee,114.39,3.1/5,RR Nagar,bengaluru,3,,No,
ORD_3020,2023-12-22 12:13:00,,Truffles,Japanese,48.58,4.0/5,Kengeri,Bengaluru ,2,,No,
ORD_3021,2023-10-25 02:39:00,,Sushi Zen,Desserts,14.94,3.8/5,Kengeri,Bengaluru,6,No,,
ORD_3022,2023-11-16 07:13:00,2023-11-16 07:28:00,Starbucks,Chinese,60.46,4.0/5,Banashankari,Bnegaluru,5,Yes,Yes,9.4
ORD_3023,2023-11-11 16:27:00,,Nandhini,Coffee,52.87,4.0/5,Basavanagudi,bengaluru,2,Yes,,
ORD_3024,2023-12-01 10:37:00,2023-12-01 11:22:00,Empire Restaurant,Coffee,50.7,3.0 / 5,RR Nagar,Bnegaluru,2,No,Yes,6.9
ORD_3025,2023-11-16 14:44:00,,Burger King,Continental,118.88,NEW,Electronic City,Bengaluru ,5,,,
ORD_3026,2023-11-05 19:12:00,2023-11-05 19:43:00,Leon Grill,Biryani,14.48,3.0 / 5,Electronic City,Bnegaluru,7,No,Yes,3.58
ORD_3027,2023-10-27 04:08:00,2023-10-27 04:37:00,Taco Bell,Fast Food,122.22,3.0 / 5,HSR Layout,Bnegaluru,1,,Yes,3.67
ORD_3028,2023-11-10 21:57:00,,Empire Restaurant,North Indian,51.56,,Electronic City,bengaluru,6,,,
ORD_3029,2023-10-09 11:21:00,2023-10-09 11:45:00,Starbucks,Fast Food,22.34,NEW,Kengeri,Bengaluru ,7,,Yes,6.33
ORD_3030,2023-12-10 15:11:00,,Sushi Zen,Indian,15.11,4.0/5,Marthahalli,bengaluru,7,,,
ORD_3031,2023-10-13 15:24:00,,Vidyarthi Bhavan,Desserts,95.73,NEW,Electronic City,Bengaluru ,6,No,,
ORD_3032,2023-10-12 10:31:00,,Corner House,Mughlai,147.45,4.0/5,Electronic City,Bnegaluru,3,No,,
ORD_3033,2023-10-04 02:25:00,,Empire Restaurant,Italian,54.61,NEW,Banashankari,Bengaluru ,6,No,No,
ORD_3034,2023-11-30 13:04:00,2023-11-30 14:08:00,Meghana Foods,Continental,140.39,NEW,JP Nagar,Bengaluru,4,No,Yes,2.31
ORD_3035,2023-11-23 16:01:00,,Toit,Continental,6.11,4.0/5,Indiranagar,bengaluru,7,No,,
ORD_3036,2023-10-17 20:33:00,,Vidyarthi Bhavan,Desserts,79.12,3.0 / 5,JP Nagar,Bengaluru,8,Yes,No,
ORD_3037,2023-12-20 01:26:00,,Sushi Zen,Coffee,41.46,NEW,Whitefield,bengaluru,1,,No,
ORD_3038,2023-10-20 21:46:00,2023-10-20 22:35:00,Empire Restaurant,Italian,118.84,4.0/5,Whitefield,bengaluru,1,,Yes,1.25
ORD_3039,2023-11-23 08:48:00,2023-11-23 09:04:00,Leon Grill,Coffee,139.44,NEW,Electronic City,bengaluru,5,No,Yes,5.92
ORD_3040,2023-10-12 09:12:00,,Starbucks,Japanese,63.76,2.8/5,Basavanagudi,Bengaluru,2,Yes,No,
ORD_3041,2023-11-19 16:22:00,,Corner House,Continental,53.6,2.8/5,RR Nagar,bengaluru,5,No,No,
ORD_3042,2023-12-24 11:55:00,,Taco Bell,Italian,66.73,3.0 / 5,Basavanagudi,Bengaluru,1,No,,
ORD_3043,2023-10-21 03:17:00,,Vidyarthi Bhavan,Mexican,115.85,,Malleshwaram,bengaluru,2,,No,
ORD_3044,2023-10-06 16:20:00,,Empire Restaurant,Desserts,137.32,NEW,Jayanagar,Bengaluru,1,Yes,,
ORD_3045,2023-12-10 04:12:00,,Starbucks,Coffee,105.79,3.0 / 5,Indiranagar,Bengaluru,3,No,,
ORD_3046,2023-12-02 10:34:00,,Sushi Zen,Continental,70.22,4.0/5,JP Nagar,Bnegaluru,6,No,,
ORD_3047,2023-11-17 09:14:00,,Burger King,Continental,13.08,4.8/5,Malleshwaram,Bengaluru ,2,No,No,
ORD_3048,2023-10-15 01:14:00,2023-10-15 01:43:00,Toit,Biryani,146.14,NEW,Marthahalli,bengaluru,8,Yes,Yes,7.17
ORD_3049,2023-11-04 05:29:00,2023-11-04 06:30:00,Toit,Chinese,80.24,,RR Nagar,Bengaluru ,8,No,Yes,1.37
ORD_3050,2023-10-24 11:34:00,,Vidyarthi Bhavan,Chinese,138.5,3.0 / 5,Hebbal,Bengaluru ,7,Yes,,
ORD_3051,2023-11-11 21:49:00,,Vidyarthi Bhavan,South Indian,119.36,,Kengeri,bengaluru,4,No,,
ORD_3052,2023-10-31 02:06:00,,Vidyarthi Bhavan,Italian,77.19,,Whitefield,Bengaluru,4,,No,
ORD_3053,2023-10-04 21:04:00,2023-10-04 21:23:00,Corner House,South Indian,26.7,3.0/5,Electronic City,bengaluru,2,,Yes,3.9
ORD_3054,2023-10-16 05:35:00,,Pizza Hut,Fast Food,14.52,,Koramangala,Bengaluru ,2,No,,
ORD_3055,2023-10-21 11:42:00,,Vidyarthi Bhavan,Italian,12.06,,Basavanagudi,Bengaluru ,4,,No,
ORD_3056,2023-12-07 00:42:00,,Nandhini,Mughlai,104.62,4.0/5,Jayanagar,Bengaluru,1,Yes,,
ORD_3057,2023-11-28 06:18:00,,McD,Coffee,37.34,4.4/5,JP Nagar,Bnegaluru,1,,,
ORD_3058,2023-10-12 02:17:00,,Empire Restaurant,Biryani,10.81,NEW,Hebbal,Bnegaluru,8,Yes,,
ORD_3059,2023-11-29 06:13:00,2023-11-29 07:10:00,Corner House,Mughlai,45.37,4.0/5,HSR Layout,Bengaluru ,3,No,Yes,12.45
ORD_3060,2023-12-13 16:43:00,2023-12-13 17:25:00,Corner House,Japanese,71.93,NEW,Electronic City,bengaluru,4,Yes,Yes,8.15
ORD_3061,2023-12-05 00:12:00,,Leon Grill,Indian,48.79,4.8/5,Marthahalli,Bengaluru,2,Yes,No,
ORD_3062,2023-12-17 23:30:00,,Pizza Hut,Biryani,144.82,4.0/5,Jayanagar,Bengaluru ,7,,,
ORD_3063,2023-12-06 20:11:00,,Burger King,Indian,122.1,3.0 / 5,Banashankari,bengaluru,1,,No,
ORD_3064,2023-11-10 06:24:00,2023-11-10 06:54:00,Nandhini,Indian,71.19,,Koramangala,Bengaluru,1,Yes,Yes,13.8
ORD_3065,2023-11-28 13:32:00,,Meghana Foods,Biryani,73.34,3.0 / 5,BTM Layout,Bengaluru,5,No,,
ORD_3066,2023-12-09 18:18:00,,Nandhini,Indian,125.11,2.7/5,RR Nagar,Bnegaluru,2,Yes,No,
ORD_3067,2023-12-10 01:51:00,2023-12-10 02:43:00,Corner House,Chinese,16.21,,BTM Layout,Bnegaluru,5,No,Yes,6.44
ORD_3068,2023-10-01 20:26:00,,Pizza Hut,Coffee,44.74,3.0 / 5,Kengeri,Bnegaluru,7,,,
ORD_3069,2023-12-01 16:52:00,,Nandhini,Indian,121.27,3.5/5,JP Nagar,Bengaluru ,4,,,
ORD_3070,2023-12-04 14:56:00,,Meghana Foods,Coffee,14.17,NEW,Basavanagudi,Bnegaluru,2,,,
ORD_3071,2023-10-16 20:42:00,,Nandhini,Mexican,59.95,,Kengeri,Bengaluru,6,,,
ORD_3072,2023-11-01 10:08:00,,Sushi Zen,Mughlai,55.13,4.0/5,Marthahalli,Bengaluru ,8,No,,
